"COU","Country","GOV","Government","TAX","Tax","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","1996","1996","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","1997","1997","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","1998","1998","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","1999","1999","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2000","2000","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2001","2001","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2002","2002","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2003","2003","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2004","2004","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2005","2005","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2006","2006","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2007","2007","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2008","2008","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2009","2009","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2010","2010","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2011","2011","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2012","2012","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2013","2013","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2014","2014","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2015","2015","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5128","5128 Other taxes","TAXNAT","Tax revenue in national currency","2016","2016","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1990","1990","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1991","1991","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1992","1992","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1993","1993","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1994","1994","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1995","1995","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1996","1996","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1997","1997","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1998","1998","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","1999","1999","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2000","2000","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2001","2001","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2002","2002","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2003","2003","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2004","2004","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2005","2005","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2006","2006","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2007","2007","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2008","2008","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2009","2009","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2010","2010","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2011","2011","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2012","2012","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2013","2013","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2014","2014","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2015","2015","VEF","Bolivar fuerte","6","Millions",,,0,,
"VEN","Venezuela","NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","2016","2016","VEF","Bolivar fuerte","6","Millions",,,0,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1990","1990","BBD","Barbados Dollar","3","Thousands",,,196.817,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1991","1991","BBD","Barbados Dollar","3","Thousands",,,224.689,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1992","1992","BBD","Barbados Dollar","3","Thousands",,,226.591,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1993","1993","BBD","Barbados Dollar","3","Thousands",,,256.219,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1994","1994","BBD","Barbados Dollar","3","Thousands",,,276.528,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1995","1995","BBD","Barbados Dollar","3","Thousands",,,300.221,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1996","1996","BBD","Barbados Dollar","3","Thousands",,,303.654,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1997","1997","BBD","Barbados Dollar","3","Thousands",,,444.274,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1998","1998","BBD","Barbados Dollar","3","Thousands",,,453.254,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","1999","1999","BBD","Barbados Dollar","3","Thousands",,,437.93,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2000","2000","BBD","Barbados Dollar","3","Thousands",,,501.399,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2001","2001","BBD","Barbados Dollar","3","Thousands",,,488.421,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2002","2002","BBD","Barbados Dollar","3","Thousands",,,502.509,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2003","2003","BBD","Barbados Dollar","3","Thousands",,,548.821,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2004","2004","BBD","Barbados Dollar","3","Thousands",,,603.22,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2005","2005","BBD","Barbados Dollar","3","Thousands",,,609.915,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2006","2006","BBD","Barbados Dollar","3","Thousands",,,704.641,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2007","2007","BBD","Barbados Dollar","3","Thousands",,,765.95,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2008","2008","BBD","Barbados Dollar","3","Thousands",,,817.511,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2009","2009","BBD","Barbados Dollar","3","Thousands",,,677.415,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2010","2010","BBD","Barbados Dollar","3","Thousands",,,753.003,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2011","2011","BBD","Barbados Dollar","3","Thousands",,,897.02,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2012","2012","BBD","Barbados Dollar","3","Thousands",,,907.255,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2013","2013","BBD","Barbados Dollar","3","Thousands",,,870.692,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2014","2014","BBD","Barbados Dollar","3","Thousands",,,823.208,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2015","2015","BBD","Barbados Dollar","3","Thousands",,,924.751,,
"BRB","Barbados","NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","2016","2016","BBD","Barbados Dollar","3","Thousands",,,948.218,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1990","1990","BBD","Barbados Dollar","3","Thousands",,,4.767,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1991","1991","BBD","Barbados Dollar","3","Thousands",,,4.94,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1992","1992","BBD","Barbados Dollar","3","Thousands",,,4.582,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1993","1993","BBD","Barbados Dollar","3","Thousands",,,4.317,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1994","1994","BBD","Barbados Dollar","3","Thousands",,,4.459,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1995","1995","BBD","Barbados Dollar","3","Thousands",,,3.862,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1996","1996","BBD","Barbados Dollar","3","Thousands",,,1.847,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1997","1997","BBD","Barbados Dollar","3","Thousands",,,146.504,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1998","1998","BBD","Barbados Dollar","3","Thousands",,,174.648,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","1999","1999","BBD","Barbados Dollar","3","Thousands",,,174.643,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2000","2000","BBD","Barbados Dollar","3","Thousands",,,158.803,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2001","2001","BBD","Barbados Dollar","3","Thousands",,,154.636,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2002","2002","BBD","Barbados Dollar","3","Thousands",,,113.383,,
"BRB","Barbados","NES","Total","5121","5121 Excises","TAXNAT","Tax revenue in national currency","2003","2003","BBD","Barbados Dollar","3","Thousands",,,135.379,,
